DATAFLOW,LAST UPDATE,freq,product,consom,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PL,2020-S1,0.1475,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PL,2021-S1,0.1548,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PL,2022-S1,0.1464,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2010-S1,0.1584,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2011-S1,0.1654,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2012-S1,0.1993,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2013-S1,0.2081,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2014-S1,0.2175,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2015-S1,0.2279,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2016-S1,0.2350,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2017-S1,0.2284,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2018-S1,0.2246,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2019-S1,0.2150,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2020-S1,0.2120,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2021-S1,0.2089,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,PT,2022-S1,0.2199,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2010-S1,0.1031,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2011-S1,0.1082,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2012-S1,0.1050,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2013-S1,0.1323,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2014-S1,0.1290,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2015-S1,0.1303,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2016-S1,0.1260,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2017-S1,0.1198,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2018-S1,0.1333,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2019-S1,0.1358,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2020-S1,0.1459,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2021-S1,0.1536,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RO,2022-S1,0.2362,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2013-S1,0.0564,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2014-S1,0.0607,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2015-S1,0.0575,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2016-S1,0.0641,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2017-S1,0.0664,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2018-S1,0.0705,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2019-S1,0.0706,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2020-S1,0.0738,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2021-S1,0.0791,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,RS,2022-S1,0.0808,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2010-S1,0.1839,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2011-S1,0.2092,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2012-S1,0.2027,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2013-S1,0.2101,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2014-S1,0.1967,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2015-S1,0.1872,e
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2016-S1,0.1915,e
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2017-S1,0.1955,e
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2018-S1,0.1910,e
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2019-S1,0.2033,e
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2020-S1,0.1826,e
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2021-S1,0.2114,e
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SE,2022-S1,0.2525,e
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2010-S1,0.1401,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2011-S1,0.1441,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2012-S1,0.1542,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2013-S1,0.1610,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2014-S1,0.1630,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2015-S1,0.1589,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2016-S1,0.1618,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2017-S1,0.1609,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2018-S1,0.1613,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2019-S1,0.1634,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2020-S1,0.1448,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2021-S1,0.1662,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SI,2022-S1,0.1390,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2010-S1,0.1520,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2011-S1,0.1682,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2012-S1,0.1716,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2013-S1,0.1698,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2014-S1,0.1507,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2015-S1,0.1506,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2016-S1,0.1423,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2017-S1,0.1435,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2018-S1,0.1566,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2019-S1,0.1577,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2020-S1,0.1686,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2021-S1,0.1668,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,SK,2022-S1,0.1796,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2010-S1,0.1342,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2011-S1,0.1218,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2012-S1,0.1310,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2013-S1,0.1495,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2014-S1,0.1192,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2015-S1,0.1360,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2016-S1,0.1267,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2017-S1,0.1048,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2018-S1,0.0904,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2019-S1,0.0847,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2020-S1,0.0995,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2021-S1,0.0834,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,TR,2022-S1,0.0866,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UA,2016-S1,0.0249,p
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UA,2017-S1,0.0393,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UA,2018-S1,0.0410,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UA,2019-S1,0.0442,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UA,2020-S1,0.0466,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UA,2021-S1,0.0485,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2010-S1,0.1386,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2011-S1,0.1433,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2012-S1,0.1682,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2013-S1,0.1741,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2014-S1,0.1918,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2015-S1,0.2125,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2016-S1,0.1951,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2017-S1,0.1766,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2018-S1,0.1887,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2019-S1,0.2122,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,UK,2020-S1,0.2203,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2013-S1,0.0564,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2014-S1,0.0552,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2015-S1,0.0625,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2016-S1,0.0590,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2017-S1,0.0662,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2018-S1,0.0633,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2019-S1,0.0600,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2020-S1,0.0605,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2021-S1,0.0605,
ESTAT:NRG_PC_204(1.0),20/12/22 23:00:00,S,6000,4161903,KWH,I_TAX,EUR,XK,2022-S1,0.0611,e
